id,timestamp,user_id,action,resource,purpose,policy_mode,status,details
165,2026-05-11T18:13:27.670305,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 6.20ms
166,2026-05-11T18:13:27.678742,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
167,2026-05-11T18:13:27.684896,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 6.96ms
168,2026-05-11T18:13:27.692749,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
169,2026-05-11T18:13:27.698561,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 6.18ms
170,2026-05-11T18:13:27.707164,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
171,2026-05-11T18:13:27.712317,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.73ms
172,2026-05-11T18:13:27.720513,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
173,2026-05-11T18:13:27.726025,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.98ms
174,2026-05-11T18:13:27.735418,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
175,2026-05-11T18:13:27.740665,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 6.14ms
176,2026-05-11T18:13:27.749480,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
177,2026-05-11T18:13:27.754568,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 6.26ms
178,2026-05-11T18:13:27.762266,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
179,2026-05-11T18:13:27.768076,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 6.42ms
180,2026-05-11T18:13:27.776363,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
181,2026-05-11T18:13:27.781897,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.91ms
182,2026-05-11T18:13:27.789629,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
183,2026-05-11T18:13:27.794190,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.53ms
184,2026-05-11T18:13:27.802695,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
185,2026-05-11T18:13:27.807450,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.80ms
186,2026-05-11T18:13:27.815785,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
187,2026-05-11T18:13:27.820417,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 6.10ms
188,2026-05-11T18:13:27.827266,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
189,2026-05-11T18:13:27.831997,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.45ms
190,2026-05-11T18:13:27.839750,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
191,2026-05-11T18:13:27.844541,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 6.34ms
192,2026-05-11T18:13:27.852604,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
193,2026-05-11T18:13:27.856922,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.04ms
194,2026-05-11T18:13:27.864635,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
195,2026-05-11T18:13:27.869499,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 6.52ms
196,2026-05-11T18:13:27.876395,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
197,2026-05-11T18:13:27.881414,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.23ms
198,2026-05-11T18:13:27.888712,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
199,2026-05-11T18:13:27.893243,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.63ms
200,2026-05-11T18:13:27.901324,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
201,2026-05-11T18:13:27.905748,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.27ms
202,2026-05-11T18:13:27.913156,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
203,2026-05-11T18:13:27.918058,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.97ms
204,2026-05-11T18:13:27.924783,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
205,2026-05-11T18:13:27.929573,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.21ms
206,2026-05-11T18:13:27.937275,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
207,2026-05-11T18:13:27.941680,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.20ms
208,2026-05-11T18:13:27.949698,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
209,2026-05-11T18:13:27.954034,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.23ms
210,2026-05-11T18:13:27.960763,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
211,2026-05-11T18:13:27.965906,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.66ms
212,2026-05-11T18:13:27.973134,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
213,2026-05-11T18:13:27.978138,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.86ms
214,2026-05-11T18:13:27.986275,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
215,2026-05-11T18:13:27.990636,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 4.91ms
216,2026-05-11T18:13:27.998265,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
217,2026-05-11T18:13:28.002609,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.85ms
218,2026-05-11T18:13:28.009674,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
219,2026-05-11T18:13:28.014975,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.30ms
220,2026-05-11T18:13:28.021976,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
221,2026-05-11T18:13:28.026443,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.15ms
222,2026-05-11T18:13:28.036135,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
223,2026-05-11T18:13:28.040892,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 6.81ms
224,2026-05-11T18:13:28.048527,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
225,2026-05-11T18:13:28.052951,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 6.02ms
226,2026-05-11T18:13:28.059640,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
227,2026-05-11T18:13:28.064940,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.37ms
228,2026-05-11T18:13:28.071934,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
229,2026-05-11T18:13:28.076150,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 4.95ms
230,2026-05-11T18:13:28.083498,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
231,2026-05-11T18:13:28.087786,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 4.96ms
232,2026-05-11T18:13:28.094931,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
233,2026-05-11T18:13:28.100508,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 6.46ms
234,2026-05-11T18:13:28.107301,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
235,2026-05-11T18:13:28.111605,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 4.79ms
236,2026-05-11T18:13:28.119131,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
237,2026-05-11T18:13:28.123696,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.12ms
238,2026-05-11T18:13:28.131440,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
239,2026-05-11T18:13:28.135856,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.78ms
240,2026-05-11T18:13:28.142787,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
241,2026-05-11T18:13:28.148217,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.73ms
242,2026-05-11T18:13:28.155620,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
243,2026-05-11T18:13:28.160375,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.94ms
244,2026-05-11T18:13:28.167863,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
245,2026-05-11T18:13:28.172184,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 4.94ms
246,2026-05-11T18:13:28.179240,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
247,2026-05-11T18:13:28.184370,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 6.11ms
248,2026-05-11T18:13:28.190962,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
249,2026-05-11T18:13:28.195336,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.11ms
250,2026-05-11T18:13:28.202730,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 validated
251,2026-05-11T18:13:28.207037,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 4.88ms
252,2026-05-11T18:13:28.221599,SYSTEM,REVOKE_CONSENT,HEALTH_DATA,N/A,ZERO_TRUST_MODE,SUCCESS,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 revoked
253,2026-05-11T18:13:28.237414,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,FAILURE,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 expired or revoked
254,2026-05-11T18:13:28.242022,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,DENIED,Token expired or revoked
255,2026-05-11T18:13:28.251085,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,FAILURE,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 expired or revoked
256,2026-05-11T18:13:28.255685,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,DENIED,Token expired or revoked
257,2026-05-11T18:13:28.262903,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,FAILURE,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 expired or revoked
258,2026-05-11T18:13:28.267936,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,DENIED,Token expired or revoked
259,2026-05-11T18:13:28.274889,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,FAILURE,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 expired or revoked
260,2026-05-11T18:13:28.280546,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,DENIED,Token expired or revoked
261,2026-05-11T18:13:28.287449,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,FAILURE,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 expired or revoked
262,2026-05-11T18:13:28.292148,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,DENIED,Token expired or revoked
263,2026-05-11T18:13:28.300867,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,FAILURE,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 expired or revoked
264,2026-05-11T18:13:28.305043,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,DENIED,Token expired or revoked
265,2026-05-11T18:13:28.312217,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,FAILURE,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 expired or revoked
266,2026-05-11T18:13:28.318302,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,DENIED,Token expired or revoked
267,2026-05-11T18:13:28.325446,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,FAILURE,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 expired or revoked
268,2026-05-11T18:13:28.330249,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,DENIED,Token expired or revoked
269,2026-05-11T18:13:28.341741,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,FAILURE,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 expired or revoked
270,2026-05-11T18:13:28.346578,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,DENIED,Token expired or revoked
271,2026-05-11T18:13:28.353820,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,FAILURE,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 expired or revoked
272,2026-05-11T18:13:28.358102,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,DENIED,Token expired or revoked
273,2026-05-11T18:13:28.365987,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,FAILURE,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 expired or revoked
274,2026-05-11T18:13:28.370845,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,DENIED,Token expired or revoked
275,2026-05-11T18:13:28.377395,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,FAILURE,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 expired or revoked
276,2026-05-11T18:13:28.382510,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,DENIED,Token expired or revoked
277,2026-05-11T18:13:28.389196,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,FAILURE,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 expired or revoked
278,2026-05-11T18:13:28.393602,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,DENIED,Token expired or revoked
279,2026-05-11T18:13:28.401527,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,FAILURE,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 expired or revoked
280,2026-05-11T18:13:28.405864,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,DENIED,Token expired or revoked
281,2026-05-11T18:13:28.413876,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,FAILURE,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 expired or revoked
282,2026-05-11T18:13:28.418564,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,DENIED,Token expired or revoked
283,2026-05-11T18:13:28.425106,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,FAILURE,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 expired or revoked
284,2026-05-11T18:13:28.430253,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,DENIED,Token expired or revoked
285,2026-05-11T18:13:28.437470,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,FAILURE,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 expired or revoked
286,2026-05-11T18:13:28.441784,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,DENIED,Token expired or revoked
287,2026-05-11T18:13:28.449557,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,FAILURE,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 expired or revoked
288,2026-05-11T18:13:28.453927,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,DENIED,Token expired or revoked
289,2026-05-11T18:13:28.460514,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,FAILURE,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 expired or revoked
290,2026-05-11T18:13:28.465805,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,DENIED,Token expired or revoked
291,2026-05-11T18:13:28.472341,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,FAILURE,Token b8c414b9-248c-46cb-b2c4-e76c3f0e1b26 expired or revoked
292,2026-05-11T18:13:28.476550,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,DENIED,Token expired or revoked
293,2026-05-11T18:14:07.334981,P001,ISSUE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a issued
294,2026-05-11T18:14:07.366517,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
295,2026-05-11T18:14:07.374329,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 10.05ms
296,2026-05-11T18:14:07.384477,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
297,2026-05-11T18:14:07.389716,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.93ms
298,2026-05-11T18:14:07.397646,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
299,2026-05-11T18:14:07.402494,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 6.59ms
300,2026-05-11T18:14:07.409301,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
301,2026-05-11T18:14:07.414956,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.82ms
302,2026-05-11T18:14:07.422123,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
303,2026-05-11T18:14:07.426875,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.43ms
304,2026-05-11T18:14:07.434755,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
305,2026-05-11T18:14:07.439200,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.19ms
306,2026-05-11T18:14:07.446315,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
307,2026-05-11T18:14:07.451105,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.77ms
308,2026-05-11T18:14:07.458107,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
309,2026-05-11T18:14:07.462987,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.44ms
310,2026-05-11T18:14:07.470327,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
311,2026-05-11T18:14:07.474586,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 4.89ms
312,2026-05-11T18:14:07.482739,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
313,2026-05-11T18:14:07.486901,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.51ms
314,2026-05-11T18:14:07.493934,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
315,2026-05-11T18:14:07.499260,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.78ms
316,2026-05-11T18:14:07.506163,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
317,2026-05-11T18:14:07.510755,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.49ms
318,2026-05-11T18:14:07.518693,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
